_dettime,cuts_multi_commodity_flow,_best_bound,variables_continuous,_linear_nonzeros,objective_value,variables_integer,cuts_MIR,name,constraints,cuts_benders,cuts_flow_cover,_solve_status,_solve_status_code,cuts_RLT,_quality_metrics,cuts_clique,_problem_type,linear_relaxation,cuts_disjunctive,cuts_fractional,cuts_user,cuts_lift_and_project,variables_binary,_n_nodes_processed,cuts_GUB_cover,cuts_cover,_miprelgap,_ncolumns,_n_iterations,variables_user,cuts_flow_path,cuts_solution_pool,variables,exception,cuts_table,cuts_zero_half,cuts_BQP,cuts_implied_bound,_time,cuts_local_implied_bound
115607.29465484619,,nan,0,467154,,0,,dr_sc_c:21n-70m-SpanishTelefonica_30_9_22_0.2,116768,,,"time limit exceeded, no integer solution",108,,{},,MILP,4.0,,,,,400,0,,,nan,400,0,400,,,400,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0195 s.
problem = MILP
",,,,,60.01945090293884,
970.6007671356201,0,32.0,0,106644,32.0,0,22,nls_m:21n-70m-SpanishTelefonica_30_9_22_0.2,26298,0,2,integer optimal solution,101,0,{},77,MILP,12.416666666666668,0,15,0,0,2180,0,0,181,0.0,2180,2748,2180,0,0,2180,,0,93,0,0,1.3434369564056396,0
18.82221794128418,6,13.0,0,1396,13.0,80,3,dr_bf_f:6n-9m-n6s9_100_50_12_0.5,326,0,3,integer optimal solution,101,0,{},0,MILP,4.75,0,4,0,1,84,0,0,6,0.0,164,99,164,0,0,164,,0,2,0,2,0.04232311248779297,0
7660.787668228149,0,22.0,0,87685,22.0,0,0,ds_bf_c:11n-52m-Pan-European-COST239_10_5_18_0.5,21917,0,0,integer optimal solution,101,0,{},0,MILP,7.0,0,2,601,0,441,1105,0,15,0.0,441,14903,441,0,0,441,,0,8,0,4,4.647360801696777,0
352.60029697418213,19,31.0,0,5340,31.0,284,57,dr_ob_f:21n-70m-SpanishTelefonica_10_3_22_0.2,1218,0,78,integer optimal solution,101,0,{},0,MILP,11.0,0,13,0,0,292,292,0,22,0.0,576,7918,576,4,0,576,,0,35,0,4,0.3763618469238281,0
107714.49534702301,,nan,0,4423132,,0,,drl_bf_c:6n-9m-n6s9_30_3_60_0.5,153500,,,"time limit exceeded, no integer solution",108,,{},,MILP,0.0,,,,,11052,0,,,nan,11052,0,11052,,,11052,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0395 s.
problem = MILP
",,,,,60.03951406478882,
1141.5631294250488,62,44.0,0,25012,44.0,4,77,dr_ob_m:43n-176m-EuroLarge_30_9_26_0.2,3948,0,4,integer optimal solution,101,0,{},104,MILP,10.314285714285713,0,8,0,1,5292,0,0,359,0.0,5296,8871,5296,0,0,5296,,0,159,0,2,1.3835701942443848,0
5325.334639549255,0,65.0,0,38302,65.0,21,10,dr_ob_c:6n-9m-n6s9_30_3_60_0.5,7812,0,1,integer optimal solution,101,0,{},0,MILP,21.0,0,0,270,0,798,1357,0,0,0.0,819,9715,819,0,0,819,,0,8,0,0,2.4423980712890625,0
508.53367805480957,0,60.0,0,17626,60.0,280,49,dr_bf_f:6n-9m-n6s9_30_3_60_0.2,3731,0,68,integer optimal solution,101,0,{},3,MILP,19.75,0,31,0,1,434,51,0,57,0.0,714,1285,714,2,0,714,,0,14,0,22,0.5470068454742432,0
169.8135986328125,15,16.0,0,40922,16.0,0,0,dr_bsa_m:21n-70m-SpanishTelefonica_30_15_12_0.2,3334,0,0,integer optimal solution,101,0,{},15,MILP,5.666666666666667,0,6,0,0,1040,0,0,16,0.0,1040,1027,1040,0,0,1040,,0,8,0,0,0.2107100486755371,0
68849.1785440445,,nan,0,6597383,,0,,nls_c:11n-52m-Pan-European-COST239_30_3_94_0.5,1650330,,,"time limit exceeded, no integer solution",108,,{},,MILP,33.0,,,,,4686,0,,,nan,4686,0,4686,,,4686,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.1456 s.
problem = MILP
",,,,,60.145606994628906,
113533.54087352753,0,25.99999999999999,0,4228,37.0,4,0,dr_ob_c:21n-70m-SpanishTelefonica_30_9_22_0.2,854,0,0,time limit exceeded,107,0,{},0,MILP,4.0,0,0,6307,0,292,37322,0,0,0.29729729729649407,296,730662,296,0,0,296,,0,0,0,0,60.003565073013306,0
19416.707140922546,,nan,0,5297373,,126,,dr_sc_f:6n-9m-n6s9_100_30_20_0.5,1324255,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,11.333333333333334,,,,,826,0,,,nan,952,0,952,,,952,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 29.5466 s.
problem = MILP
",,,,,29.546643018722534,
9798.422355651855,0,111.0,0,275368,111.0,64,75,dr_bf_m:11n-52m-Pan-European-COST239_100_10_94_0.5,54842,0,13,integer optimal solution,101,0,{},81,MILP,65.75000000000001,0,51,0,0,7544,0,0,561,0.0,7608,8189,7608,0,0,7608,,0,155,0,0,8.551162004470825,0
1446.32004737854,0,33.0,0,214485,33.0,0,18,dr_bsa_m:11n-52m-Pan-European-COST239_10_3_30_0.5,42512,0,0,integer optimal solution,101,0,{},32,MILP,18.833333333333332,0,21,0,0,2180,0,0,160,0.0,2180,2262,2180,0,0,2180,,0,129,0,0,1.3778390884399414,0
4205.367972373962,0,27.0,0,1612058,27.0,360,0,dr_bsa_f:6n-9m-n6s9_30_9_20_1.0,165344,0,0,integer optimal solution,101,0,{},0,MILP,27.0,0,0,0,0,960,0,0,0,0.0,1320,61,1320,0,0,1320,,0,0,0,0,4.220266819000244,0
1270.0702667236328,0,64.0,0,306459,64.0,0,15,ds_bf_m:6n-9m-n6s9_10_1_60_0.5,76590,0,1,integer optimal solution,101,0,{},70,MILP,38.75,0,27,0,0,1689,0,0,144,0.0,1689,1271,1689,0,0,1689,,0,162,0,0,1.148921012878418,0
82500.37111091614,,nan,0,1691708,,0,,ds_acc_c:43n-176m-EuroLarge_10_1_80_0.2,423168,,,"time limit exceeded, no integer solution",108,,{},,MILP,16.0,,,,,2992,0,,,nan,2992,0,2992,,,2992,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0837 s.
problem = MILP
",,,,,60.08371710777283,
12.424115180969238,0,13.0,0,1816,13.0,8,2,dr_aov_m:6n-9m-n6s9_10_5_12_0.5,476,0,0,integer optimal solution,101,0,{},15,MILP,6.833333333333333,0,13,0,0,300,0,0,27,0.0,308,242,308,0,0,308,,0,24,0,2,0.03230690956115723,0
,,,0,,,0,,dsl_bf_m:6n-9m-n6s9_100_10_60_1.0,4668237,,,,,,,,,,,,,,109080,,,,,,,109080,,,109080,<class 'cplex.exceptions.errors.CplexSolverError'>:CPLEX Error  1001: Out of memory.,,,,,,
23.250245094299316,19,18.0,0,3972,18.0,212,3,dr_ob_f:11n-52m-Pan-European-COST239_100_50_18_0.2,890,0,10,integer optimal solution,101,0,{},0,MILP,6.488095238095239,0,23,0,0,220,0,0,18,0.0,432,98,432,0,0,432,,0,10,0,0,0.22147083282470703,0
43.83808898925781,0,12.0,0,17010,12.0,54,3,ds_acc_f:6n-9m-n6s9_30_15_12_0.2,4623,0,5,integer optimal solution,101,0,{},0,MILP,3.4000000000000004,0,9,0,0,147,0,0,12,0.0,201,41,201,0,0,201,,0,4,0,3,0.05989193916320801,0
18.38164520263672,14,19.0,0,3968,19.0,216,3,dr_aov_f:11n-52m-Pan-European-COST239_10_5_18_0.2,1196,0,19,integer optimal solution,101,0,{},0,MILP,6.000000000000001,0,17,0,2,220,0,0,17,0.0,436,181,436,0,0,436,,0,19,0,1,0.045591115951538086,0
156.37054538726807,9,18.0,0,19758,18.0,0,6,nls_m:21n-70m-SpanishTelefonica_10_5_12_0.2,4749,0,1,integer optimal solution,101,0,{},22,MILP,7.6166666666666645,0,8,0,0,1140,0,0,113,0.0,1140,1071,1140,0,0,1140,,0,50,0,2,0.18800616264343262,0
105.95909118652344,27,20.0,0,12446,20.0,378,15,dr_bf_f:11n-52m-Pan-European-COST239_100_50_18_0.5,2660,0,29,integer optimal solution,101,0,{},0,MILP,9.833333333333332,0,22,0,2,406,0,0,17,0.0,784,285,784,0,0,784,,0,19,0,0,0.17463207244873047,0
32389.52111339569,,nan,0,46589304,,0,,dsl_bf_c:11n-52m-Pan-European-COST239_100_30_30_0.5,502529,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,,,,,,47268,0,,,nan,47268,0,47268,,,47268,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 29.9866 s.
problem = MILP
",,,,,29.9865779876709,
68518.23126983643,,nan,0,30791080,,0,,dsl_asb_c:6n-9m-n6s9_100_30_20_1.0,342618,,,"time limit exceeded, no integer solution",108,,{},,MILP,20.000000000000078,,,,,40400,0,,,nan,40400,0,40400,,,40400,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.4488 s.
problem = MILP
",,,,,60.44882106781006,
109664.61399650574,,nan,0,155647,,0,,dr_bsa_c:43n-176m-EuroLarge_10_3_26_0.2,31690,,,"time limit exceeded, no integer solution",108,,{},,MILP,5.0,,,,,930,0,,,nan,930,0,930,,,930,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0115 s.
problem = MILP
",,,,,60.01146602630615,
70.78916835784912,0,12.0,0,17496,12.0,0,1,ds_acc_m:6n-9m-n6s9_30_15_12_0.2,4677,0,0,integer optimal solution,101,0,{},18,MILP,4.4,0,7,0,0,363,0,0,26,0.0,363,314,363,0,0,363,,0,22,0,0,0.10400605201721191,0
19820.144010543823,,nan,0,8319009,,234,,dr_sc_f:6n-9m-n6s9_100_10_60_0.2,2079541,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,,,,,,1534,0,,,nan,1768,0,1768,,,1768,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 25.1184 s.
problem = MILP
",,,,,25.11843514442444,
1757.4737606048584,0,32.00000000000004,0,102702,32.00000000000004,280,62,ds_bf_f:21n-70m-SpanishTelefonica_30_9_22_0.2,25674,0,70,integer optimal solution,101,0,{},6,MILP,12.416666666666664,0,9,0,13,404,200,3,27,0.0,684,6962,684,0,0,684,,0,45,0,3,2.5297799110412598,0
84504.73143577576,0,3.2281591472970033,0,346842,12.0,0,27,dsl_bf_c:6n-9m-n6s9_30_15_12_0.2,12675,0,13,time limit exceeded,107,0,{},0,MILP,3.0,0,2,659,1,1674,3522,37,242,0.7309867377191582,1674,296131,1674,0,0,1674,,0,12,0,53,60.007303953170776,0
94395.78283214569,0,37.699999999999996,0,25265,125.0,18,0,dr_aov_c:21n-70m-SpanishTelefonica_30_3_66_0.2,7587,0,0,time limit exceeded,107,0,{},0,MILP,9.0,0,0,8683,1,702,23358,0,0,0.6983999999994414,720,427533,720,0,0,720,,0,12,0,0,60.00312900543213,0
112646.43377113342,,nan,0,2965824,,0,,dsl_asb_c:6n-9m-n6s9_30_3_60_0.5,108498,,,"time limit exceeded, no integer solution",108,,{},,MILP,21.0,,,,,13020,0,,,nan,13020,0,13020,,,13020,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0224 s.
problem = MILP
",,,,,60.02237510681152,
17559.928533554077,0,80.00000000000006,0,618822,80.00000000000006,630,92,ds_acc_f:21n-70m-SpanishTelefonica_30_3_66_0.2,155952,0,158,integer optimal solution,101,0,{},0,MILP,25.37777777777778,0,37,0,7,909,1240,0,65,0.0,1539,34217,1539,13,0,1539,,0,119,0,9,41.47164607048035,0
92582.96511554718,,nan,0,606953,,0,,nls_c:21n-70m-SpanishTelefonica_30_3_66_0.2,152010,,,"time limit exceeded, no integer solution",108,,{},,MILP,9.0,,,,,1440,0,,,nan,1440,0,1440,,,1440,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0102 s.
problem = MILP
",,,,,60.010174036026,
79989.0539264679,,nan,0,14989274,,0,,drl_bf_c:6n-9m-n6s9_30_3_60_1.0,434250,,,"time limit exceeded, no integer solution",108,,{},,MILP,0.0,,,,,31266,0,,,nan,31266,0,31266,,,31266,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.1119 s.
problem = MILP
",,,,,60.11190986633301,
38.53107738494873,0,14.0,0,12900,14.0,12,0,dr_ob_m:6n-9m-n6s9_30_15_12_1.0,2754,0,0,integer optimal solution,101,0,{},0,MILP,14.0,0,0,0,0,564,0,0,0,0.0,576,25,576,0,0,576,,0,0,0,0,0.05218911170959473,0
89553.50239753723,0,4.215214927356849,0,271110,27.000000000000004,0,0,dsl_asb_c:11n-52m-Pan-European-COST239_10_5_18_0.2,27244,0,0,time limit exceeded,107,0,{},0,MILP,4.0,0,0,1018,0,2376,4200,0,0,0.8438809286132876,2376,192460,2376,0,0,2376,,0,0,0,7,60.01875305175781,0
344.21747398376465,,nan,0,23828916,,0,,dsl_bf_m:43n-176m-EuroLarge_30_9_26_0.2,3181824,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,,,,,,141856,0,,,nan,141856,0,141856,,,141856,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 0.28071 s.
problem = MILP
",,,,,0.28070998191833496,
111963.3192281723,,nan,0,2836124,,0,,drl_bf_c:6n-9m-n6s9_30_3_60_0.2,101500,,,"time limit exceeded, no integer solution",108,,{},,MILP,0.0,,,,,7308,0,,,nan,7308,0,7308,,,7308,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0112 s.
problem = MILP
",,,,,60.01121115684509,
97.62481594085693,0,13.0,0,19329,13.0,72,10,dr_sc_f:6n-9m-n6s9_10_5_12_0.5,4852,0,14,integer optimal solution,101,0,{},0,MILP,5.333333333333333,0,25,0,1,112,0,0,11,0.0,184,80,184,1,0,184,,0,21,0,3,0.10096096992492676,0
68819.03321456909,0,22.0,0,307992,22.0,0,0,nls_c:6n-9m-n6s9_100_30_20_0.5,77700,0,0,integer optimal solution,101,0,{},0,MILP,7.0,0,0,88,0,2226,427,0,0,0.0,2226,43238,2226,0,0,2226,,0,0,0,0,53.69629907608032,0
52804.119258880615,0,18.0,0,287107,18.0,0,0,dr_sc_c:11n-52m-Pan-European-COST239_30_15_18_0.2,71766,0,0,integer optimal solution,101,0,{},0,MILP,3.0,0,0,497,0,246,2045,0,0,0.0,246,19682,246,0,0,246,,0,5,0,0,30.620415925979614,0
6146.742344856262,0,97.0,0,515912,97.0,0,65,nls_m:11n-52m-Pan-European-COST239_10_1_94_0.2,127130,0,0,integer optimal solution,101,0,{},136,MILP,25.16111111111111,0,20,0,0,6200,0,0,617,0.0,6200,9458,6200,0,0,6200,,0,419,0,0,6.402400016784668,0
247.4949436187744,0,19.0,0,96816,19.0,216,0,nls_f:6n-9m-n6s9_10_5_12_1.0,24396,0,0,integer optimal solution,101,0,{},0,MILP,19.0,0,0,0,0,576,0,0,0,0.0,792,166,792,0,0,792,,0,0,0,0,0.2125089168548584,0
481.6314506530762,0,19.0,0,97440,19.0,0,0,ds_acc_m:6n-9m-n6s9_10_5_12_1.0,24612,0,0,integer optimal solution,101,0,{},0,MILP,19.0,0,0,0,0,564,0,0,0,0.0,564,161,564,0,0,564,,0,0,0,0,0.31971096992492676,0
577.0557746887207,0,20.0,0,31158,20.0,0,0,ds_acc_c:6n-9m-n6s9_10_3_20_0.5,7896,0,0,integer optimal solution,101,0,{},0,MILP,7.0,0,1,97,1,203,177,0,0,0.0,203,1449,203,0,0,203,,0,6,0,0,0.2948470115661621,0
27658.301815986633,0,86.0,0,319018,86.0,120,0,dr_aov_c:6n-9m-n6s9_100_10_60_1.0,95760,0,0,integer optimal solution,101,0,{},0,MILP,59.99999999999999,0,0,235,0,4620,956,0,1,0.0,4740,12600,4740,0,0,4740,,0,0,0,26,16.24085021018982,0
24.86373519897461,0,14.0,0,12792,14.0,240,0,dr_aov_f:6n-9m-n6s9_30_15_12_1.0,3876,0,0,integer optimal solution,101,0,{},0,MILP,14.0,0,0,0,0,348,0,0,0,0.0,588,27,588,0,0,588,,0,0,0,0,0.03283095359802246,0
76533.53640079498,0,32.0,0,5263,32.0,10,6,dr_bf_c:11n-52m-Pan-European-COST239_100_30_30_0.2,1065,0,1,integer optimal solution,101,0,{},0,MILP,5.0,0,0,702,0,280,142008,0,0,0.0,290,974567,290,0,0,290,,0,18,0,0,37.59512901306152,0
384.5594711303711,0,29.0,0,36060,29.0,20,9,dr_ob_m:6n-9m-n6s9_100_30_20_1.0,7550,0,6,integer optimal solution,101,0,{},0,MILP,28.0,0,1,0,0,1100,667,0,0,0.0,1120,1620,1120,0,0,1120,,0,16,0,23,0.5568170547485352,0
31824.45250225067,0,24.791073929382737,0,1658710,28.0,704,28,dr_sc_f:43n-176m-EuroLarge_30_15_16_0.2,414832,0,82,time limit exceeded,107,0,{},0,MILP,9.219047619047618,0,4,0,0,824,45,0,15,0.11460450252163581,1528,3614,1528,1,0,1528,,0,54,0,0,60.20294213294983,0
1027.0984926223755,0,14.0,0,651141,14.0,0,0,dr_bsa_m:6n-9m-n6s9_30_15_12_1.0,48414,0,0,integer optimal solution,101,0,{},0,MILP,,0,0,0,0,792,0,0,0,0.0,792,25,792,0,0,792,,0,0,0,0,1.4115869998931885,0
26.51011562347412,5,22.0,0,2200,22.0,100,15,dr_bf_f:6n-9m-n6s9_30_9_20_0.2,500,0,16,integer optimal solution,101,0,{},0,MILP,8.35,0,15,0,0,110,0,0,18,0.0,210,162,210,0,0,210,,0,4,0,5,0.04076886177062988,0
,,,0,,,0,,dr_sc_c:11n-52m-Pan-European-COST239_100_30_30_0.5,5971533,,,,,,,,,,,,,,1368,,,,,,,1368,,,1368,<class 'cplex.exceptions.errors.CplexSolverError'>:CPLEX Error  1001: Out of memory.,,,,,,
476.3197202682495,0,12.0,0,51538,12.0,0,37,ds_bf_m:6n-9m-n6s9_100_50_12_0.2,11119,0,11,integer optimal solution,101,0,{},639,MILP,5.0,0,18,0,0,573,0,36,48,0.0,573,1601,573,0,0,573,,0,189,0,30,0.64410400390625,0
,,,0,,,0,,dsl_bf_m:11n-52m-Pan-European-COST239_100_30_30_0.5,4413263,,,,,,,,,,,,,,157560,,,,,,,157560,,,157560,<class 'MemoryError'>:,,,,,,
62941.492738723755,0,6.044444444444444,0,7896200,6.044444444444444,0,1,drl_bf_m:11n-52m-Pan-European-COST239_30_9_30_0.2,176992,0,1,integer optimal solution,101,0,{},0,MILP,6.044444444444444,0,2,0,0,39520,0,0,1,0.0,39520,216,39520,0,0,39520,,0,4,0,0,32.336710929870605,0
42833.02708148956,,nan,0,8581638,,0,,dsl_bf_m:11n-52m-Pan-European-COST239_30_9_30_0.5,1489440,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,15.916666666666673,,,,,48360,0,,,nan,48360,0,48360,,,48360,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 54.4274 s.
problem = MILP
",,,,,54.427401065826416,
14405.000299453735,0,114.0,0,1950986,114.0,0,44,dr_sc_m:11n-52m-Pan-European-COST239_10_1_94_0.5,486277,0,2,integer optimal solution,101,0,{},97,MILP,60.66666666666666,0,46,0,0,6810,0,0,653,0.0,6810,7894,6810,0,0,6810,,0,252,0,1,27.930989980697632,0
387.2421998977661,17,31.0,0,39012,31.0,0,28,ds_acc_m:21n-70m-SpanishTelefonica_10_3_22_0.2,9330,0,1,integer optimal solution,101,0,{},55,MILP,11.000000000000002,0,10,0,0,1864,0,0,152,0.0,1864,2194,1864,0,0,1864,,0,81,0,3,0.44466400146484375,0
875.914140701294,25,31.0,0,94144,31.0,0,13,ds_acc_m:43n-176m-EuroLarge_10_5_16_0.2,22700,0,0,integer optimal solution,101,0,{},31,MILP,12.291666666666666,0,18,0,1,3564,0,0,120,0.0,3564,3824,3564,0,0,3564,,0,45,0,0,1.4483141899108887,0
10018.681470870972,0,52.0,0,144960,52.0,880,197,ds_acc_f:43n-176m-EuroLarge_10_3_26_0.2,36530,0,192,integer optimal solution,101,0,{},0,MILP,19.866666666666667,0,10,0,25,935,2962,0,59,0.0,1815,111853,1815,1,0,1815,,0,57,0,0,19.381511926651,0
86137.71536922455,,nan,0,1938515,,0,,ds_acc_c:11n-52m-Pan-European-COST239_10_1_94_0.5,485088,,,"time limit exceeded, no integer solution",108,,{},,MILP,31.0,,,,,1953,0,,,nan,1953,0,1953,,,1953,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0422 s.
problem = MILP
",,,,,60.04223990440369,
137.5696039199829,0,20.0,0,3872,20.0,14,1,dr_bf_c:6n-9m-n6s9_10_3_20_0.5,798,0,0,integer optimal solution,101,0,{},0,MILP,7.0,0,3,98,0,168,170,0,0,0.0,182,702,182,0,0,182,,0,12,0,0,0.11719703674316406,0
109.91073322296143,0,19.0,0,26096,19.0,208,3,nls_f:11n-52m-Pan-European-COST239_10_5_18_0.2,6608,0,24,integer optimal solution,101,0,{},0,MILP,6.0,0,24,0,1,328,0,0,17,0.0,536,156,536,0,0,536,,0,9,0,0,0.13568520545959473,0
93230.45491218567,0,11.0,0,6372994,90.0,0,1,drl_bf_c:6n-9m-n6s9_100_30_20_0.2,81250,0,0,time limit exceeded,107,0,{},1,MILP,0.0,0,2,62,0,5850,800,1,3,0.8777777777768024,5850,1036,5850,0,0,5850,,0,7,0,3,60.05023193359375,0
2078.5683403015137,0,22.0,0,49606,22.0,0,0,ds_acc_c:6n-9m-n6s9_30_9_20_0.2,12990,0,0,integer optimal solution,101,0,{},0,MILP,5.0,0,5,96,1,245,448,0,0,0.0,245,4205,245,0,0,245,,0,5,0,0,1.1772241592407227,0
6.321809768676758,0,13.0,0,1384,13.0,80,7,dr_aov_f:6n-9m-n6s9_10_5_12_0.5,428,0,12,integer optimal solution,101,0,{},0,MILP,5.333333333333333,0,10,0,2,84,0,0,10,0.0,164,77,164,0,0,164,,0,14,0,6,0.021717071533203125,0
927.3340435028076,0,80.0,0,39726,80.0,18,82,dr_aov_m:21n-70m-SpanishTelefonica_30_3_66_0.2,9594,0,4,integer optimal solution,101,0,{},254,MILP,25.377777777777773,0,25,0,0,5322,0,0,478,0.0,5340,7315,5340,0,0,5340,,0,279,0,3,1.2389750480651855,0
152.48635292053223,0,28.999999999999996,0,155094,28.999999999999996,0,0,dsl_bf_m:6n-9m-n6s9_10_3_20_1.0,73560,0,0,integer optimal solution,101,0,{},0,MILP,29.0,0,0,0,0,3960,0,0,0,0.0,3960,265,3960,0,0,3960,,0,0,0,0,0.19295382499694824,0
3002.261706352234,,nan,0,20645528,,0,,dr_sc_m:11n-52m-Pan-European-COST239_100_50_18_0.5,5161049,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,,,,,,2000,0,,,nan,2000,0,2000,,,2000,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 12.4787 s.
problem = MILP
",,,,,12.478663921356201,
71120.51764297485,,nan,0,3040774,,0,,nls_c:6n-9m-n6s9_100_10_60_0.5,762300,,,"time limit exceeded, no integer solution",108,,{},,MILP,21.0,,,,,6678,0,,,nan,6678,0,6678,,,6678,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0222 s.
problem = MILP
",,,,,60.022228956222534,
36178.35004234314,,nan,0,38260328,,0,,dsl_bf_m:6n-9m-n6s9_100_30_20_0.2,944760,,,CPLEX Error  1001: Out of memory.,1001,,{},,MILP,,,,,,36360,0,,,nan,36360,0,36360,,,36360,"<class 'AssertionError'>:Solution not found: status  = CPLEX Error  1001: Out of memory.
time    = 33.4239 s.
problem = MILP
",,,,,33.423945903778076,
17034.48419570923,0,13.0,0,145700,13.0,72,6,ds_acc_f:6n-9m-n6s9_100_50_12_0.5,41504,0,9,integer optimal solution,101,0,{},0,MILP,4.75,0,10,0,0,476,263,0,11,0.0,548,80676,548,1,0,548,,0,63,0,5,52.941924810409546,0
28907.105650901794,0,31.25,0,1755688,31.25,0,0,dsl_bf_m:6n-9m-n6s9_10_1_60_0.5,678560,0,0,integer optimal solution,101,0,{},0,MILP,31.249999999999996,0,0,0,0,11880,0,0,0,0.0,11880,1498,11880,0,0,11880,,0,0,0,0,27.75451421737671,0
98243.03810501099,,nan,0,2354928,,0,,dsl_asb_c:21n-70m-SpanishTelefonica_30_9_22_0.2,86506,,,"time limit exceeded, no integer solution",108,,{},,MILP,4.0,,,,,8928,0,,,nan,8928,0,8928,,,8928,"<class 'AssertionError'>:Solution not found: status  = time limit exceeded, no integer solution
time    = 60.0169 s.
problem = MILP
",,,,,60.01689887046814,
101876.12455558777,0,20.0,0,141198,122.0,0,0,nls_c:43n-176m-EuroLarge_10_3_26_0.2,35350,0,0,time limit exceeded,107,0,{},0,MILP,5.0,0,1,7248,0,1030,8630,0,0,0.8360655737698065,1030,143894,1030,0,0,1030,,0,11,0,0,60.008288860321045,0
29658.49460029602,0,35.0,0,7586200,35.0,0,25,dr_bsa_m:11n-52m-Pan-European-COST239_100_30_30_0.5,292007,0,0,integer optimal solution,101,0,{},21,MILP,15.916666666666668,0,12,0,0,2928,0,0,113,0.0,2928,2936,2928,0,0,2928,,0,0,0,0,34.59725093841553,0
946.6025810241699,0,60.0,0,113386,60.0,234,27,dr_bsa_f:6n-9m-n6s9_10_1_60_0.2,28405,0,80,integer optimal solution,101,0,{},1,MILP,18.916666666666664,0,31,0,0,364,0,0,57,0.0,598,814,598,1,0,598,,0,37,0,24,1.3038239479064941,0
3223.2505207061768,0,20.0,0,145700,20.0,72,9,ds_acc_f:6n-9m-n6s9_100_30_20_0.2,41504,0,24,integer optimal solution,101,0,{},1,MILP,5.6000000000000005,0,10,0,1,476,0,0,19,0.0,548,1013,548,0,0,548,,0,6,0,5,7.582032918930054,0
107619.26486968994,0,50.29176950898617,0,54893,98.0,15,3,dr_ob_c:11n-52m-Pan-European-COST239_100_10_94_0.2,11055,0,0,time limit exceeded,107,0,{},0,MILP,15.0,0,0,2668,0,990,25437,0,0,0.4868186784792362,1005,469294,1005,0,0,1005,,0,14,0,0,60.00303912162781,0
1806.6177616119385,0,22.0,0,315309,22.0,0,0,dr_bsa_c:6n-9m-n6s9_30_9_20_0.5,30546,0,0,integer optimal solution,101,0,{},0,MILP,9.0,0,2,77,1,432,4,0,0,0.0,432,54,432,0,0,432,,0,7,0,0,1.288757085800171,0
,,,0,,,1664,,ds_acc_f:11n-52m-Pan-European-COST239_100_10_94_0.5,5221673,,,,,,,,,,,,,,4896,,,,,,,6560,,,6560,<class 'MemoryError'>:,,,,,,
,,,0,,,0,,dsl_bf_m:11n-52m-Pan-European-COST239_30_3_94_0.2,4067033,,,,,,,,,,,,,,151528,,,,,,,151528,,,151528,<class 'cplex.exceptions.errors.CplexSolverError'>:CPLEX Error  1001: Out of memory.,,,,,,
89.218505859375,0,22.0,0,14120,22.0,14,3,dr_aov_m:11n-52m-Pan-European-COST239_10_5_18_0.5,3852,0,1,integer optimal solution,101,0,{},10,MILP,15.833333333333332,0,13,0,0,1342,0,0,59,0.0,1356,913,1356,0,0,1356,,0,21,0,2,0.13055801391601562,0
168.10699558258057,0,18.0,0,38772,18.0,156,1,nls_f:11n-52m-Pan-European-COST239_30_15_18_0.2,9816,0,9,integer optimal solution,101,0,{},0,MILP,4.777777777777778,0,12,0,0,426,0,0,18,0.0,582,186,582,0,0,582,,0,9,0,0,0.18354582786560059,0
501.3604459762573,0,60.0,0,17598,60.0,266,39,dr_ob_f:6n-9m-n6s9_30_3_60_0.2,3731,0,73,integer optimal solution,101,0,{},1,MILP,19.75,0,27,0,1,434,111,0,57,0.0,700,1984,700,2,0,700,,0,17,0,17,0.5804708003997803,0
